year,age,sex,pop
1995,88,F,129841.00000000001
1995,89,M,39650.0
1995,89,F,93332.0
1995,90,M,32476.0
1995,90,F,81456.0
1995,91,M,24748.0
1995,91,F,63804.0
1995,92,M,19458.0
1995,92,F,52550.0
1995,93,M,13859.0
1995,93,F,40208.0
1995,94,M,9793.0
1995,94,F,29712.0
1995,95,M,6177.0
1995,95,F,20200.0
1995,96,M,4033.0000000000005
1995,96,F,13469.0
1995,97,M,2821.0
1995,97,F,9720.0
1995,98,M,1707.0
1995,98,F,6037.0
1995,99,M,976.0
1995,99,F,3834.0
1995,100,M,1205.0
1995,100,F,4972.0
2000,0,M,601892.0
2000,0,F,571896.0
2000,1,M,598321.0
2000,1,F,569956.0
2000,2,M,611766.0
2000,2,F,582550.0
2000,3,M,609383.0
2000,3,F,582068.0
2000,4,M,608289.0
2000,4,F,578669.0
2000,5,M,617120.0
2000,5,F,589169.0
2000,6,M,619673.0
2000,6,F,590231.0
2000,7,M,610354.0
2000,7,F,580724.0
2000,8,M,621916.0
2000,8,F,590518.0
2000,9,M,621503.0
2000,9,F,591300.0
2000,10,M,635615.0
2000,10,F,606089.0
2000,11,M,647822.0
2000,11,F,616740.0
2000,12,M,675247.0
2000,12,F,641469.0
2000,13,M,693799.0
2000,13,F,661075.0
2000,14,M,708322.0
2000,14,F,671937.0
2000,15,M,740214.0
2000,15,F,705241.0
2000,16,M,767352.0
2000,16,F,729315.0
2000,17,M,774722.0
2000,17,F,737804.0
2000,18,M,774526.0
2000,18,F,738703.0
2000,19,M,786267.0
2000,19,F,747672.0
2000,20,M,825697.0
2000,20,F,777848.0
2000,21,M,836730.0
2000,21,F,791600.0
2000,22,M,861082.0
2000,22,F,822905.0
2000,23,M,876353.0
2000,23,F,842246.0
2000,24,M,918514.0
2000,24,F,885099.0
2000,25,M,958205.0
2000,25,F,926410.0
2000,26,M,1007940.0
2000,26,F,974971.0
2000,27,M,1023550.0
2000,27,F,997016.0
2000,28,M,1007053.0
2000,28,F,977247.0
2000,29,M,981169.0
2000,29,F,955758.0
2000,30,M,957473.0
2000,30,F,930451.0
2000,31,M,936800.0
2000,31,F,916453.0
2000,32,M,918784.0
2000,32,F,897924.0
2000,33,M,918318.0
2000,33,F,897139.0
2000,34,M,716720.0
2000,34,F,703538.0
2000,35,M,890109.0
2000,35,F,871024.0
2000,36,M,833052.0
2000,36,F,815563.0
2000,37,M,815492.0
2000,37,F,798809.0
2000,38,M,788804.0
2000,38,F,774108.0
2000,39,M,778974.0
2000,39,F,764230.0
2000,40,M,786188.0
2000,40,F,773317.0
2000,41,M,801727.0
2000,41,F,790113.0
2000,42,M,780662.0
2000,42,F,771587.0
2000,43,M,762497.0
2000,43,F,752677.0
2000,44,M,802382.0
2000,44,F,793146.0
2000,45,M,831987.0
2000,45,F,821729.0
2000,46,M,832487.0
2000,46,F,824388.0
2000,47,M,884959.0
2000,47,F,882295.0
2000,48,M,934485.0
2000,48,F,933735.0
2000,49,M,994277.0
2000,49,F,991568.0
2000,50,M,1071026.0
2000,50,F,1071791.0
2000,51,M,1174982.0
2000,51,F,1177090.0
2000,52,M,1167998.0
2000,52,F,1171803.0
2000,53,M,1112585.0
2000,53,F,1114720.0
2000,54,M,695802.0
2000,54,F,703062.0
2000,55,M,741909.0
2000,55,F,762781.0
2000,56,M,903243.0
2000,56,F,932875.0
2000,57,M,875796.0
2000,57,F,906906.0
2000,58,M,902904.0
2000,58,F,934507.0
2000,59,M,876707.0
2000,59,F,912421.0
2000,60,M,798352.0
2000,60,F,836821.0
2000,61,M,695191.0
2000,61,F,731824.0
2000,62,M,740341.0
2000,62,F,788911.0
2000,63,M,763844.0
2000,63,F,816023.0
2000,64,M,760735.0
2000,64,F,817661.0
2000,65,M,723966.0
2000,65,F,788916.0
2000,66,M,680178.0
2000,66,F,750565.0
2000,67,M,676536.0
2000,67,F,756128.0
2000,68,M,656065.0
2000,68,F,738883.0
2000,69,M,628296.0
2000,69,F,718652.0
2000,70,M,591702.0
2000,70,F,684100.0
2000,71,M,564276.0
2000,71,F,667508.0
2000,72,M,536632.0
2000,72,F,646141.0
2000,73,M,505689.0
2000,73,F,624155.0
2000,74,M,477890.0
2000,74,F,612143.0
2000,75,M,429577.0
2000,75,F,578998.0
2000,76,M,366938.0
2000,76,F,528129.0
2000,77,M,311619.0
2000,77,F,507210.0
2000,78,M,275327.0
2000,78,F,474521.0
2000,79,M,245928.0
2000,79,F,438797.0
2000,80,M,243877.0
2000,80,F,438936.0
2000,81,M,186113.0
2000,81,F,334897.0
2000,82,M,176829.0
2000,82,F,327749.0
2000,83,M,162418.0
2000,83,F,308317.0
2000,84,M,148040.0
2000,84,F,291459.0
2000,85,M,129263.0
2000,85,F,262156.0
2000,86,M,114673.0
2000,86,F,242931.0
2000,87,M,94535.0
2000,87,F,211300.0
2000,88,M,78478.0
2000,88,F,185414.0
2000,89,M,61185.0
2000,89,F,154647.0
2000,90,M,49784.0
2000,90,F,130292.0
2000,91,M,37987.0
2000,91,F,104685.0
2000,92,M,28086.0
2000,92,F,81465.0
2000,93,M,20830.0
2000,93,F,63341.0
2000,94,M,12919.0
2000,94,F,41674.0
2000,95,M,9515.0
2000,95,F,32967.0
2000,96,M,6514.0
2000,96,F,23320.0
2000,97,M,4433.0
2000,97,F,17280.0
2000,98,M,2824.0
2000,98,F,11838.0
2000,99,M,1825.0
2000,99,F,8109.0
2000,100,M,2029.0
2000,100,F,10240.0
2005,0,M,542153.0
2005,0,F,518626.99999999994
2005,1,M,560354.0
2005,1,F,535043.0
2005,2,M,573972.0
2005,2,F,545826.0
2005,3,M,591312.0
2005,3,F,562390.0
2005,4,M,599702.0
2005,4,F,569469.0
2005,5,M,610020.0
2005,5,F,577331.0
2005,6,M,607005.0
2005,6,F,577060.0
2005,7,M,613634.0
2005,7,F,584073.0
2005,8,M,610787.0
2005,8,F,582399.0
2005,9,M,608618.0
2005,9,F,579216.0
2005,10,M,618911.0
2005,10,F,589945.0
2005,11,M,619963.0
2005,11,F,589771.0
2005,12,M,611087.0
2005,12,F,580638.0
2005,13,M,622729.0
2005,13,F,590785.0
2005,14,M,621383.0
2005,14,F,590807.0
2005,15,M,635069.0
2005,15,F,603429.0
2005,16,M,656046.0
2005,16,F,621467.0
2005,17,M,677934.0
2005,17,F,640103.0
2005,18,M,699867.0
2005,18,F,662363.0
2005,19,M,719689.0
2005,19,F,676622.0
2005,20,M,745206.0
2005,20,F,703390.0
2005,21,M,757719.0
2005,21,F,719764.0
2005,22,M,760913.0
2005,22,F,726624.0
2005,23,M,750380.0
2005,23,F,725159.0
2005,24,M,759823.0
2005,24,F,732319.0
2005,25,M,790285.0
2005,25,F,763069.0
2005,26,M,810536.0
2005,26,F,784634.0
2005,27,M,842391.0
2005,27,F,819495.0
2005,28,M,866324.0
2005,28,F,842329.0
2005,29,M,910329.0
2005,29,F,884997.0
2005,30,M,953985.0
2005,30,F,927299.0
2005,31,M,1004317.0
2005,31,F,976573.0
2005,32,M,1019646.0
2005,32,F,998264.0
2005,33,M,1002558.0
2005,33,F,977572.0
2005,34,M,977724.0
2005,34,F,957271.0
2005,35,M,950436.0
2005,35,F,929880.0
2005,36,M,932284.0
2005,36,F,916482.0
2005,37,M,914948.0
2005,37,F,898965.0
2005,38,M,913479.0
2005,38,F,896387.0
2005,39,M,714122.0
2005,39,F,705046.0
2005,40,M,887372.0
2005,40,F,873568.0
2005,41,M,831856.0
2005,41,F,818060.0
2005,42,M,809924.0
2005,42,F,798354.0
2005,43,M,782804.0
2005,43,F,773480.0
2005,44,M,773486.0
2005,44,F,763846.0
2005,45,M,778241.0
2005,45,F,772190.0
2005,46,M,793821.0
2005,46,F,788334.0
2005,47,M,770454.0
2005,47,F,769301.0
2005,48,M,751722.0
2005,48,F,749551.0
2005,49,M,790986.0
2005,49,F,789944.0
2005,50,M,819999.0
2005,50,F,817282.0
2005,51,M,819929.0
2005,51,F,819828.0
2005,52,M,869837.0
2005,52,F,876207.0
2005,53,M,917567.0
2005,53,F,927216.0
2005,54,M,975446.0
2005,54,F,984980.0
2005,55,M,1048460.0
2005,55,F,1063580.0
2005,56,M,1150271.0
2005,56,F,1167771.0
2005,57,M,1140965.0
2005,57,F,1160903.0
2005,58,M,1084478.0
2005,58,F,1104420.0
2005,59,M,676602.0
2005,59,F,696118.0
2005,60,M,721711.0
2005,60,F,754814.0
2005,61,M,878487.0
2005,61,F,924196.0
2005,62,M,853397.0
2005,62,F,898349.0
2005,63,M,873413.0
2005,63,F,925081.0
2005,64,M,847167.0
2005,64,F,900704.0
2005,65,M,766937.0
2005,65,F,823179.0
2005,66,M,664054.0
2005,66,F,717658.0
2005,67,M,701752.0
2005,67,F,770967.0
2005,68,M,717657.0
2005,68,F,791974.0
2005,69,M,711081.0
2005,69,F,795142.0
2005,70,M,670459.0
2005,70,F,764820.0
2005,71,M,624171.0
2005,71,F,725215.0
2005,72,M,613917.0
2005,72,F,726927.0
2005,73,M,588629.0
2005,73,F,707820.0
2005,74,M,556196.0
2005,74,F,683062.0
2005,75,M,513902.00000000006
2005,75,F,646780.0
2005,76,M,486495.0
2005,76,F,628000.0
2005,77,M,454987.0
2005,77,F,602934.0
2005,78,M,420467.0
2005,78,F,575935.0
2005,79,M,390121.0
2005,79,F,560870.0
2005,80,M,340523.0
2005,80,F,521328.0
2005,81,M,283152.0
2005,81,F,466911.0
2005,82,M,232639.0
2005,82,F,437540.0
2005,83,M,199747.0
2005,83,F,404438.0
2005,84,M,171753.0
2005,84,F,365256.0
2005,85,M,161422.0
2005,85,F,355012.0
2005,86,M,117834.0
2005,86,F,263367.0
2005,87,M,106335.0
2005,87,F,249368.0
2005,88,M,92655.0
2005,88,F,225553.0
2005,89,M,79218.0
2005,89,F,204199.0
2005,90,M,64657.0
2005,90,F,174907.0
2005,91,M,53353.0
2005,91,F,152753.0
2005,92,M,40662.0
2005,92,F,125027.0
2005,93,M,30886.0
2005,93,F,101279.0
2005,94,M,21921.0
2005,94,F,77963.0
2005,95,M,16004.999999999998
2005,95,F,59792.0
2005,96,M,10822.0
2005,96,F,44250.0
2005,97,M,7259.0
2005,97,F,31001.0
2005,98,M,4774.0
2005,98,F,22075.0
2005,99,M,2727.0
2005,99,F,13108.0
2005,100,M,3773.0
2005,100,F,21647.0
2010,0,M,536581.0
2010,0,F,511683.0
2010,1,M,536024.0
2010,1,F,511676.0
2010,2,M,550861.0
2010,2,F,525657.0
2010,3,M,548619.0
2010,3,F,523224.00000000006
2010,4,M,544630.0
2010,4,F,519263.00000000006
2010,5,M,542992.0
2010,5,F,517753.00000000006
2010,6,M,562986.0
2010,6,F,538206.0
2010,7,M,573937.0
2010,7,F,545749.0
2010,8,M,588857.0
2010,8,F,561298.0
2010,9,M,597383.0
2010,9,F,568342.0
2010,10,M,604546.0
2010,10,F,573214.0
2010,11,M,603525.0
2010,11,F,575550.0
2010,12,M,613296.0
2010,12,F,584983.0
2010,13,M,609951.0
2010,13,F,582939.0
2010,14,M,607278.0
2010,14,F,578167.0
2010,15,M,626690.0
2010,15,F,594867.0
2010,16,M,631657.0
2010,16,F,597250.0
2010,17,M,619478.0
2010,17,F,585963.0
2010,18,M,628487.0
2010,18,F,594844.0
2010,19,M,620890.0
2010,19,F,592885.0
2010,20,M,630450.0
2010,20,F,605590.0
2010,21,M,645467.0
2010,21,F,622795.0
2010,22,M,667521.0
2010,22,F,640934.0
2010,23,M,684481.0
2010,23,F,658285.0
2010,24,M,699396.0
2010,24,F,669829.0
2010,25,M,725464.0
2010,25,F,699727.0
2010,26,M,747984.0
2010,26,F,722051.0
2010,27,M,757172.0
2010,27,F,732477.0
2010,28,M,757551.0
2010,28,F,736974.0
2010,29,M,766902.0
2010,29,F,744511.0
2010,30,M,800808.0
2010,30,F,777412.0
2010,31,M,821184.0
2010,31,F,795932.0
2010,32,M,855158.0
2010,32,F,830436.0
2010,33,M,876110.0
2010,33,F,851387.0
2010,34,M,919998.0
2010,34,F,892336.0
2010,35,M,962463.0
2010,35,F,933303.0
2010,36,M,1013924.0
2010,36,F,983876.0
2010,37,M,1030096.0
2010,37,F,1002809.0
2010,38,M,1011772.0
2010,38,F,982191.0
2010,39,M,983840.0
2010,39,F,959405.0
2010,40,M,956125.0
2010,40,F,932608.0
2010,41,M,939401.0
2010,41,F,921465.0
2010,42,M,918456.0
2010,42,F,902903.0
2010,43,M,917071.0
2010,43,F,899618.0
2010,44,M,714602.0
2010,44,F,706252.0
2010,45,M,884141.0
2010,45,F,873116.0
2010,46,M,828489.0
2010,46,F,816260.0
2010,47,M,807418.0
2010,47,F,798924.0
2010,48,M,780425.0
2010,48,F,773821.0
2010,49,M,768161.0
2010,49,F,761892.0
2010,50,M,773400.0
2010,50,F,769794.0
2010,51,M,785984.0
2010,51,F,784931.0
2010,52,M,764206.0
2010,52,F,766685.0
2010,53,M,743186.0
2010,53,F,746268.0
2010,54,M,780347.0
2010,54,F,785164.0
2010,55,M,807820.0
2010,55,F,812374.0
2010,56,M,807888.0
2010,56,F,815272.0
2010,57,M,855730.0
2010,57,F,870742.0
2010,58,M,902064.0
2010,58,F,921365.0
2010,59,M,956205.0
2010,59,F,978679.0
2010,60,M,1027103.0000000001
2010,60,F,1054691.0
2010,61,M,1121374.0
2010,61,F,1157353.0
2010,62,M,1109907.0
2010,62,F,1151178.0
2010,63,M,1053488.0
2010,63,F,1095045.0
2010,64,M,653306.0
2010,64,F,688808.0
2010,65,M,692579.0
2010,65,F,744976.0
2010,66,M,837102.0
2010,66,F,908667.0
2010,67,M,806626.0
2010,67,F,880368.0
2010,68,M,822769.0
2010,68,F,904965.0
2010,69,M,794282.0
2010,69,F,879499.0
2010,70,M,712464.0
2010,70,F,800008.0
2010,71,M,612319.0
2010,71,F,696451.0
2010,72,M,642257.0
2010,72,F,745497.0
2010,73,M,647665.0
2010,73,F,763681.0
2010,74,M,634469.0
2010,74,F,763382.0
2010,75,M,590448.0
2010,75,F,729306.0
2010,76,M,541304.0
2010,76,F,686334.0
2010,77,M,523054.99999999994
2010,77,F,684473.0
2010,78,M,492762.0
2010,78,F,660844.0
2010,79,M,453736.0
2010,79,F,629975.0
2010,80,M,409381.0
2010,80,F,589882.0
2010,81,M,375198.0
2010,81,F,565488.0
2010,82,M,341582.0
2010,82,F,534994.0
2010,83,M,306369.0
2010,83,F,503048.0
2010,84,M,272707.0
2010,84,F,477555.0
2010,85,M,225450.0
2010,85,F,429344.0
2010,86,M,179000.0
2010,86,F,373331.0
2010,87,M,139486.0
2010,87,F,337588.0
2010,88,M,113784.0
2010,88,F,301699.0
2010,89,M,92441.0
2010,89,F,261880.99999999997
2010,90,M,80250.0
2010,90,F,239049.0
2010,91,M,54088.0
2010,91,F,167270.0
2010,92,M,45226.0
2010,92,F,148948.0
2010,93,M,36118.0
2010,93,F,124937.0
2010,94,M,28070.0
2010,94,F,104948.0
2010,95,M,19994.0
2010,95,F,78184.0
2010,96,M,15096.0
2010,96,F,62699.0
2010,97,M,10181.0
2010,97,F,45948.0
2010,98,M,6852.0
2010,98,F,33158.0
2010,99,M,4050.0
2010,99,F,22133.0
2010,100,M,5871.0
2010,100,F,38124.0
2015,0,M,490551.0
2015,0,F,470249.0
2015,1,M,498723.0
2015,1,F,475218.0
2015,2,M,516320.00000000006
2015,2,F,494107.0
2015,3,M,519866.99999999994
2015,3,F,496617.0
2015,4,M,535281.0
2015,4,F,509284.0
2015,5,M,537301.0
2015,5,F,510482.0
2015,6,M,542371.0
2015,6,F,516212.0
2015,7,M,552580.0
2015,7,F,526394.0
2015,8,M,548663.0
2015,8,F,522188.0
2015,9,M,543900.0
2015,9,F,519070.00000000006
2015,10,M,545166.0
2015,10,F,519751.0
2015,11,M,564010.0
2015,11,F,538893.0
2015,12,M,575394.0
2015,12,F,547248.0
2015,13,M,592766.0
2015,13,F,563720.0
2015,14,M,601553.0
2015,14,F,571339.0
2015,15,M,618079.0
2015,15,F,582538.0
2015,16,M,617953.0
2015,16,F,584064.0
2015,17,M,627509.0
2015,17,F,592503.0
2015,18,M,624914.0
2015,18,F,593060.0
2015,19,M,623934.0
2015,19,F,589860.0
2015,20,M,631957.0
2015,20,F,599458.0
2015,21,M,628229.0
2015,21,F,596018.0
2015,22,M,615484.0
2015,22,F,585226.0
2015,23,M,624464.0
2015,23,F,594217.0
2015,24,M,622011.0
2015,24,F,593660.0
2015,25,M,632466.0
2015,25,F,606164.0
2015,26,M,647356.0
2015,26,F,620725.0
2015,27,M,668944.0
2015,27,F,640723.0
2015,28,M,685941.0
2015,28,F,660028.0
2015,29,M,698586.0
2015,29,F,671547.0
2015,30,M,723253.0
2015,30,F,701141.0
2015,31,M,745810.0
2015,31,F,724938.0
2015,32,M,757460.0
2015,32,F,735552.0
2015,33,M,757476.0
2015,33,F,738109.0
2015,34,M,767134.0
2015,34,F,745262.0
2015,35,M,799800.0
2015,35,F,778025.0
2015,36,M,821430.0
2015,36,F,797768.0
2015,37,M,852959.0
2015,37,F,829706.0
2015,38,M,876099.0
2015,38,F,851144.0
2015,39,M,918136.0
2015,39,F,892244.0
2015,40,M,958130.0
2015,40,F,931902.0
2015,41,M,1012511.0
2015,41,F,982265.0
2015,42,M,1026356.0
2015,42,F,1003088.0
2015,43,M,1009733.0
2015,43,F,982927.0
2015,44,M,980942.0
2015,44,F,958739.0
2015,45,M,951285.0
2015,45,F,930150.0
2015,46,M,935133.0
2015,46,F,917329.0
2015,47,M,913750.0
2015,47,F,897776.0
2015,48,M,912178.0
2015,48,F,895913.0
2015,49,M,710017.0
2015,49,F,702836.0
2015,50,M,877083.0
2015,50,F,866839.0
2015,51,M,821484.0
2015,51,F,812167.0
2015,52,M,799493.0
2015,52,F,792668.0
2015,53,M,772026.0
2015,53,F,767202.0
2015,54,M,759174.0
2015,54,F,755976.0
2015,55,M,761798.0
2015,55,F,763457.0
2015,56,M,775505.0
2015,56,F,778076.0
2015,57,M,751701.0
2015,57,F,759370.0
2015,58,M,729723.0
2015,58,F,738651.0
2015,59,M,765327.0
2015,59,F,777413.0
2015,60,M,790296.0
2015,60,F,803522.0
2015,61,M,787013.0
2015,61,F,805188.0
2015,62,M,831813.0
2015,62,F,859026.0
2015,63,M,876539.0
2015,63,F,910557.0
2015,64,M,924292.0
2015,64,F,964155.0
2015,65,M,985834.0
2015,65,F,1036983.0
2015,66,M,1073374.0
2015,66,F,1136460.0
2015,67,M,1055611.0
2015,67,F,1126852.0
2015,68,M,995808.0
2015,68,F,1066592.0
2015,69,M,612337.0
2015,69,F,669334.0
2015,70,M,645055.0
2015,70,F,722351.0
2015,71,M,774786.0
2015,71,F,879122.0
2015,72,M,740753.0
2015,72,F,848469.0
2015,73,M,748834.0
2015,73,F,870261.0
2015,74,M,715271.0
2015,74,F,841645.0
2015,75,M,635379.0
2015,75,F,761417.0
2015,76,M,539597.0
2015,76,F,658812.0
2015,77,M,556896.0
2015,77,F,700263.0
2015,78,M,553011.0
2015,78,F,711506.0
2015,79,M,532118.0
2015,79,F,704504.0
2015,80,M,482787.0
2015,80,F,665392.0
2015,81,M,431914.0
2015,81,F,620249.0
2015,82,M,405105.0
2015,82,F,609606.0
2015,83,M,368809.0
2015,83,F,576303.0
2015,84,M,326586.0
2015,84,F,539482.0
2015,85,M,280809.0
2015,85,F,490143.0
2015,86,M,245774.0
2015,86,F,458590.0
2015,87,M,212571.0
2015,87,F,419663.0
2015,88,M,179701.0
2015,88,F,378648.0
2015,89,M,149084.0
2015,89,F,341293.0
2015,90,M,114759.0
2015,90,F,292493.0
2015,91,M,84806.0
2015,91,F,240836.0
2015,92,M,61300.0
2015,92,F,203916.0
2015,93,M,43727.0
2015,93,F,161044.0
2015,94,M,32168.0
2015,94,F,127779.0
2015,95,M,25014.0
2015,95,F,107286.0
2015,96,M,14897.0
2015,96,F,67542.0
2015,97,M,10941.0
2015,97,F,53524.0
2015,98,M,7575.0
2015,98,F,39995.0
2015,99,M,5220.0
2015,99,F,29520.0
2015,100,M,8395.0
2015,100,F,53488.0
2020,0,M,464318.0
2020,0,F,441319.0
2020,1,M,474031.0
2020,1,F,450585.0
2020,2,M,485768.0
2020,2,F,461770.0
2020,3,M,497952.0
2020,3,F,473376.0
2020,4,M,510649.0
2020,4,F,485504.0
2020,5,M,489673.0
2020,5,F,469612.0
2020,6,M,498073.0
2020,6,F,474876.0
2020,7,M,515830.00000000006
2020,7,F,493995.0
2020,8,M,519558.0
2020,8,F,496729.0
2020,9,M,535176.0
2020,9,F,509589.0
2020,10,M,537468.0
2020,10,F,510978.0
2020,11,M,542826.0
2020,11,F,516890.99999999994
2020,12,M,553294.0
2020,12,F,527253.0
2020,13,M,549589.0
2020,13,F,523220.0
2020,14,M,544936.0
2020,14,F,520121.99999999994
2020,15,M,546207.0
2020,15,F,520730.0
2020,16,M,565200.0
2020,16,F,540108.0
2020,17,M,577212.0
2020,17,F,549391.0
2020,18,M,595695.0
2020,18,F,567481.0
2020,19,M,606016.0
2020,19,F,577422.0
2020,20,M,624423.0
2020,20,F,591357.0
2020,21,M,626435.0
2020,21,F,595484.0
2020,22,M,637958.0
2020,22,F,605682.0
2020,23,M,637105.0
2020,23,F,607012.0
2020,24,M,637199.0
2020,24,F,603292.0
2020,25,M,645160.0
2020,25,F,611118.0
2020,26,M,640289.0
2020,26,F,605280.0
2020,27,M,625598.0
2020,27,F,592019.0
2020,28,M,632029.0
2020,28,F,598671.0
2020,29,M,627089.0
2020,29,F,596376.0
2020,30,M,635508.0
2020,30,F,607734.0
2020,31,M,648933.0
2020,31,F,621542.0
2020,32,M,669388.0
2020,32,F,640923.0
2020,33,M,685529.0
2020,33,F,659781.0
2020,34,M,697476.0
2020,34,F,671016.0
2020,35,M,721446.0
2020,35,F,700333.0
2020,36,M,743320.0
2020,36,F,723887.0
2020,37,M,754338.0
2020,37,F,734301.0
2020,38,M,753838.0
2020,38,F,736717.0
2020,39,M,763050.0
2020,39,F,743771.0
2020,40,M,795284.0
2020,40,F,776440.0
2020,41,M,816624.0
2020,41,F,796182.0
2020,42,M,847794.0
2020,42,F,828031.0
2020,43,M,870516.0
2020,43,F,849324.0
2020,44,M,911871.0
2020,44,F,890127.0
2020,45,M,951097.0
2020,45,F,929407.0
2020,46,M,1004515.0
2020,46,F,979261.0
2020,47,M,1017608.0
2020,47,F,999578.0
2020,48,M,1000369.0
2020,48,F,978974.0
2020,49,M,970977.0
2020,49,F,954303.0
2020,50,M,940618.0
2020,50,F,925200.0
2020,51,M,923517.0
2020,51,F,911740.0
2020,52,M,901226.0
2020,52,F,891579.0
2020,53,M,898438.0
2020,53,F,888999.0
2020,54,M,698243.0
2020,54,F,696821.0
2020,55,M,861382.0
2020,55,F,858810.0
2020,56,M,805510.0
2020,56,F,804028.0
2020,57,M,782619.0
2020,57,F,784168.0
2020,58,M,754341.0
2020,58,F,758434.0
2020,59,M,740270.0
2020,59,F,746774.0
2020,60,M,741088.0
2020,60,F,753517.0
2020,61,M,752427.0
2020,61,F,767203.0
2020,62,M,727176.0
2020,62,F,747949.0
2020,63,M,703660.0
2020,63,F,726701.0
2020,64,M,735441.0
2020,64,F,763876.0
2020,65,M,756532.0
2020,65,F,788452.0
2020,66,M,750264.0
2020,66,F,788917.0
2020,67,M,789485.0
2020,67,F,840280.0
2020,68,M,827999.0
2020,68,F,889066.0
2020,69,M,868692.0
2020,69,F,939531.0
2020,70,M,921461.0
2020,70,F,1008282.0
2020,71,M,997162.0
2020,71,F,1102228.0
2020,72,M,974106.0
2020,72,F,1089744.0
2020,73,M,912459.0
2020,73,F,1028112.0000000001
2020,74,M,556609.0
2020,74,F,642697.0
2020,75,M,580966.0
2020,75,F,690461.0
2020,76,M,690642.0
2020,76,F,835920.0
2020,77,M,652205.0
2020,77,F,801816.0
2020,78,M,649787.0
2020,78,F,816472.0
2020,79,M,610181.0
2020,79,F,782935.0
2020,80,M,531282.0
2020,80,F,701237.0
2020,81,M,440743.0
2020,81,F,599562.0
2020,82,M,442842.0
2020,82,F,628412.0
2020,83,M,426523.0
2020,83,F,628125.0
2020,84,M,396423.0
2020,84,F,610258.0
2020,85,M,346058.0
2020,85,F,563923.0
2020,86,M,296570.0
2020,86,F,512477.99999999994
2020,87,M,265154.0
2020,87,F,489017.0
2020,88,M,228748.0
2020,88,F,446348.0
2020,89,M,190748.0
2020,89,F,400841.0
2020,90,M,153363.0
2020,90,F,347027.0
2020,91,M,124655.0
2020,91,F,307174.0
2020,92,M,99498.0
2020,92,F,264000.0
2020,93,M,77098.0
2020,93,F,222111.0
2020,94,M,58169.0
2020,94,F,185346.0
2020,95,M,40387.0
2020,95,F,145962.0
2020,96,M,26698.0
2020,96,F,109572.0
2020,97,M,17092.0
2020,97,F,83703.0
2020,98,M,10700.0
2020,98,F,58930.0
2020,99,M,6846.0
2020,99,F,41177.0
2020,100,M,10320.0
2020,100,F,73392.0
2025,0,M,433215.0
2025,0,F,411752.0
2025,1,M,436790.0
2025,1,F,415182.0
2025,2,M,441529.0
2025,2,F,419715.0
2025,3,M,447613.0
2025,3,F,425526.0
2025,4,M,455031.0
2025,4,F,432618.0
2025,5,M,463602.0
2025,5,F,440837.0
2025,6,M,473485.0
2025,6,F,450331.0
2025,7,M,485373.0
2025,7,F,461733.0
2025,8,M,497706.0
2025,8,F,473532.0
2025,9,M,510598.0
2025,9,F,485845.0
2025,10,M,489896.0
2025,10,F,470144.0
2025,11,M,498560.0
2025,11,F,475577.0
2025,12,M,516558.99999999994
2025,12,F,494864.0
2025,13,M,520490.0
2025,13,F,497761.0
2025,14,M,536227.0
2025,14,F,510650.0
2025,15,M,538527.0
2025,15,F,511971.0
2025,16,M,544040.0
2025,16,F,518124.0
2025,17,M,555159.0
2025,17,F,529432.0
2025,18,M,552629.0
2025,18,F,527095.0
2025,19,M,549633.0
2025,19,F,526459.0
2025,20,M,552969.0
2025,20,F,529985.0
2025,21,M,574108.0
2025,21,F,551925.0
2025,22,M,588115.0
2025,22,F,562968.0
2025,23,M,608198.0
2025,23,F,581671.0
2025,24,M,619493.0
2025,24,F,590983.0
2025,25,M,637776.0
2025,25,F,603111.0
2025,26,M,638618.0
2025,26,F,604818.0
2025,27,M,648090.0
2025,27,F,612480.0
2025,28,M,644712.0
2025,28,F,611483.0
2025,29,M,642303.0
2025,29,F,606042.0
2025,30,M,648237.0
2025,30,F,612741.0
2025,31,M,642016.0
2025,31,F,606263.0
2025,32,M,626410.0
2025,32,F,592542.0
2025,33,M,632039.0
2025,33,F,598774.0
2025,34,M,626488.0
2025,34,F,596215.0
2025,35,M,634279.0
2025,35,F,607329.0
2025,36,M,647062.0
2025,36,F,620901.0
2025,37,M,666854.0
2025,37,F,640049.0
2025,38,M,682416.0
2025,38,F,658718.0
2025,39,M,693929.0
2025,39,F,669854.0
2025,40,M,717535.0
2025,40,F,699093.0
2025,41,M,739144.0
2025,41,F,722630.0
2025,42,M,749951.0
2025,42,F,733031.0
2025,43,M,749234.0
2025,43,F,735378.0
2025,44,M,758080.0
2025,44,F,742272.0
2025,45,M,789725.0
2025,45,F,774628.0
2025,46,M,810479.0
2025,46,F,794022.0
2025,47,M,840909.0
2025,47,F,825405.0
2025,48,M,862840.0
2025,48,F,846182.0
2025,49,M,903081.0
2025,49,F,886294.0
2025,50,M,940993.0
2025,50,F,924776.0
2025,51,M,992723.0
2025,51,F,973664.0
2025,52,M,1004421.0
2025,52,F,993094.0
2025,53,M,986120.0
2025,53,F,971858.0
2025,54,M,955855.0
2025,54,F,946634.0
2025,55,M,924672.0
2025,55,F,917085.0
2025,56,M,906520.0
2025,56,F,903113.0
2025,57,M,883234.0
2025,57,F,882552.0
2025,58,M,878984.0
2025,58,F,879410.0
2025,59,M,681727.0
2025,59,F,688747.0
2025,60,M,839266.0
