year,age,sex,pop
1974,94,M,1734.0416385302203
1974,95,F,2599.22360945164
1974,95,M,749.1370301533168
1974,96,F,1742.4408653346093
1974,96,M,516.3984486008176
1974,97,F,1087.6566108660597
1974,97,M,300.18033413485284
1974,98,F,687.8809729243949
1974,98,M,155.5597752733145
1974,99,F,406.8923581471314
1974,99,M,86.57819834668561
1974,100,F,413.2700058043723
1974,100,M,97.85722156771962
1975,0,F,933175.0
1975,0,M,981383.0
1975,1,F,987951.0
1975,1,M,1041685.0
1975,2,F,1007296.0
1975,2,M,1057395.0
1975,3,F,984243.0
1975,3,M,1037107.0
1975,4,F,961915.0
1975,4,M,1012645.0
1975,5,F,931951.0
1975,5,M,984513.0
1975,6,F,917338.0
1975,6,M,967276.0
1975,7,F,898796.0
1975,7,M,946625.0
1975,8,F,903183.0
1975,8,M,949239.0
1975,9,F,704290.0
1975,9,M,738553.0
1975,10,F,876941.0
1975,10,M,919456.0
1975,11,F,820434.0
1975,11,M,859963.0
1975,12,F,802111.0
1975,12,M,839849.0
1975,13,F,777757.0
1975,13,M,814606.0
1975,14,F,768886.0
1975,14,M,805527.0
1975,15,F,778496.0
1975,15,M,812918.0
1975,16,F,797500.0
1975,16,M,830182.0
1975,17,F,777669.0
1975,17,M,804999.0
1975,18,F,757737.0
1975,18,M,779017.0
1975,19,F,797933.0
1975,19,M,815414.0
1975,20,F,831616.0
1975,20,M,851840.0
1975,21,F,829621.0
1975,21,M,843551.0
1975,22,F,891000.0
1975,22,M,899453.0
1975,23,F,945567.0
1975,23,M,952062.0
1975,24,F,1011411.0
1975,24,M,1019162.0
1975,25,F,1095241.0
1975,25,M,1103977.0
1975,26,F,1204944.0
1975,26,M,1214727.0
1975,27,F,1201122.0
1975,27,M,1214591.0
1975,28,F,1145823.0
1975,28,M,1163917.0
1975,29,F,722632.0
1975,29,M,732100.0
1975,30,F,789634.0
1975,30,M,790147.0
1975,31,F,965687.0
1975,31,M,964308.0
1975,32,F,941442.0
1975,32,M,941219.0
1975,33,F,970437.0
1975,33,M,973767.0
1975,34,F,955263.0
1975,34,M,957726.0
1975,35,F,879722.0
1975,35,M,879054.0
1975,36,F,769619.0
1975,36,M,770355.0
1975,37,F,832685.0
1975,37,M,829262.0
1975,38,F,860068.0
1975,38,M,861068.0
1975,39,F,868811.0
1975,39,M,875173.0
1975,40,F,847113.0
1975,40,M,851238.0
1975,41,F,813952.0
1975,41,M,818273.0
1975,42,F,827578.0
1975,42,M,831241.0
1975,43,F,811780.0
1975,43,M,821598.0
1975,44,F,799705.0
1975,44,M,805011.0
1975,45,F,767753.0
1975,45,M,771025.0
1975,46,F,757413.0
1975,46,M,754919.0
1975,47,F,738341.0
1975,47,M,734373.0
1975,48,F,722812.0
1975,48,M,708324.0
1975,49,F,719603.0
1975,49,M,689897.0
1975,50,F,691420.0
1975,50,M,640340.0
1975,51,F,646542.0
1975,51,M,568110.0
1975,52,F,631450.0
1975,52,M,501129.0
1975,53,F,610972.0
1975,53,M,467058.0
1975,54,F,585415.0
1975,54,M,441592.0
1975,55,F,606995.0
1975,55,M,466443.0
1975,56,F,489589.0
1975,56,M,388353.0
1975,57,F,500384.0
1975,57,M,400875.0
1975,58,F,499701.0
1975,58,M,404973.0
1975,59,F,505015.0
1975,59,M,413187.0
1975,60,F,485284.0
1975,60,M,401962.0
1975,61,F,488943.0
1975,61,M,404617.0
1975,62,F,469267.0
1975,62,M,387994.0
1975,63,F,464488.0
1975,63,M,379980.0
1975,64,F,440571.0
1975,64,M,362348.0
1975,65,F,425628.0
1975,65,M,353341.0
1975,66,F,406482.0
1975,66,M,337460.0
1975,67,F,375523.0
1975,67,M,316762.0
1975,68,F,365271.0
1975,68,M,306632.0
1975,69,F,305418.0
1975,69,M,257908.00000000003
1975,70,F,311428.0
1975,70,M,255449.0
1975,71,F,289120.0
1975,71,M,239216.0
1975,72,F,292028.0
1975,72,M,235349.0
1975,73,F,277336.0
1975,73,M,218623.0
1975,74,F,258438.0
1975,74,M,199924.0
1975,75,F,232650.0
1975,75,M,176311.0
1975,76,F,201793.0
1975,76,M,150797.0
1975,77,F,194461.0
1975,77,M,139530.0
1975,78,F,171158.0
1975,78,M,119507.0
1975,79,F,152900.0
1975,79,M,102544.0
1975,80,F,135541.0
1975,80,M,88998.0
1975,81,F,114754.0
1975,81,M,72702.0
1975,82,F,98186.0
1975,82,M,59430.0
1975,83,F,85195.0
1975,83,M,49545.0
1975,84,F,67401.0
1975,84,M,37259.0
1975,85,F,62023.0
1975,85,M,32638.0
1975,86,F,53092.0
1975,86,M,26412.0
1975,87,F,40203.0
1975,87,M,19261.0
1975,88,F,31247.0
1975,88,M,13642.0
1975,89,F,21631.0
1975,89,M,9030.0
1975,90,F,17476.0
1975,90,M,6921.0
1975,91,F,13169.0
1975,91,M,5074.0
1975,92,F,9831.0
1975,92,M,3489.0
1975,93,F,6929.0
1975,93,M,2439.0
1975,94,F,5145.0
1975,94,M,1757.0
1975,95,F,2778.0
1975,95,M,796.0
1975,96,F,1860.0
1975,96,M,561.0
1975,97,F,1181.0
1975,97,M,320.0
1975,98,F,739.0
1975,98,M,173.0
1975,99,F,454.0
1975,99,M,96.0
1975,100,F,468.0
1975,100,M,106.0
1976,0,F,908667.861436991
1976,0,M,955705.8099543616
1976,1,F,962042.3856978646
1976,1,M,1014684.8548419335
1976,2,F,988618.3540595575
1976,2,M,1037806.1094059708
1976,3,F,971868.8841623177
1976,3,M,1024137.556838836
1976,4,F,976890.4397383755
1976,4,M,1028710.2588020959
1976,5,F,943764.3433520346
1976,5,M,996835.3150637387
1976,6,F,945478.1905663334
1976,6,M,997258.241119085
1976,7,F,932370.3392949359
1976,7,M,981615.2470697413
1976,8,F,931985.7457628131
1976,8,M,980398.2353640089
1976,9,F,746621.5399053764
1976,9,M,783545.5587347123
1976,10,F,893426.0447073943
1976,10,M,938580.5271892925
1976,11,F,835633.471670795
1976,11,M,877295.4992680085
1976,12,F,816318.1642227892
1976,12,M,856335.4340256137
1976,13,F,798994.6350211983
1976,13,M,837859.8952353476
1976,14,F,747440.7435898948
1976,14,M,783429.0006159974
1976,15,F,792196.9885423401
1976,15,M,828100.4198374578
1976,16,F,799884.757258795
1976,16,M,834302.1842227763
1976,17,F,774152.6629553664
1976,17,M,803502.8203415188
1976,18,F,745768.6538225234
1976,18,M,769209.2875301318
1976,19,F,781109.2642841873
1976,19,M,801378.6964557051
1976,20,F,795990.7321888581
1976,20,M,818072.0855406272
1976,21,F,792718.2626814315
1976,21,M,809129.5082041379
1976,22,F,844584.6129340009
1976,22,M,854904.2740576811
1976,23,F,896029.3418981778
1976,23,M,903957.5232655576
1976,24,F,997239.4293492706
1976,24,M,1005678.6998963301
1976,25,F,1076737.2799381698
1976,25,M,1087613.4561166905
1976,26,F,1158861.3919628793
1976,26,M,1170589.0770895828
1976,27,F,1172033.944734879
1976,27,M,1186396.2538825218
1976,28,F,1132620.1743361924
1976,28,M,1150653.2666738518
1976,29,F,763564.505305259
1976,29,M,774515.339662674
1976,30,F,845079.5963774773
1976,30,M,847995.4170290766
1976,31,F,1037061.6449483258
1976,31,M,1038767.0711679526
1976,32,F,1005668.8661884755
1976,32,M,1009114.7009240211
1976,33,F,1014291.4978301481
1976,33,M,1021552.162203415
1976,34,F,906024.2028494193
1976,34,M,909178.9533748208
1976,35,F,849917.1475741232
1976,35,M,848182.8254789697
1976,36,F,784938.9159263629
1976,36,M,783907.4203884478
1976,37,F,836247.4623775998
1976,37,M,831325.822645463
1976,38,F,872158.0859227953
1976,38,M,871099.908147137
1976,39,F,901438.5800897683
1976,39,M,905863.9140835049
1976,40,F,865040.1061359491
1976,40,M,867183.4914423674
1976,41,F,805062.2355822129
1976,41,M,807762.6928872798
1976,42,F,833102.1790967464
1976,42,M,833682.8344955926
1976,43,F,822757.5379496607
1976,43,M,830229.0923002826
1976,44,F,807705.9937742976
1976,44,M,813311.113884168
1976,45,F,781280.9238521439
1976,45,M,786304.3861057339
1976,46,F,775181.092935334
1976,46,M,777413.8386211493
1976,47,F,758306.0918857835
1976,47,M,763601.0595236084
1976,48,F,741998.2587304221
1976,48,M,739915.8788690247
1976,49,F,739665.3853895618
1976,49,M,722653.9902584822
1976,50,F,705096.1946010934
1976,50,M,668384.0429109905
1976,51,F,671407.4512487057
1976,51,M,605803.589133648
1976,52,F,653689.6738823545
1976,52,M,540394.121226298
1976,53,F,634012.0550512637
1976,53,M,504839.6320977243
1976,54,F,606843.4326653033
1976,54,M,476400.4024729184
1976,55,F,625816.9004742028
1976,55,M,491979.81958960294
1976,56,F,510272.1824239425
1976,56,M,406785.35767408356
1976,57,F,518789.70249384094
1976,57,M,406093.61568412144
1976,58,F,513557.2145421049
1976,58,M,403488.70513706625
1976,59,F,514622.7127198129
1976,59,M,406897.8701561684
1976,60,F,503684.44474798517
1976,60,M,404522.60887195234
1976,61,F,485055.1537097789
1976,61,M,394969.7667647092
1976,62,F,472627.1988072154
1976,62,M,386932.6465849538
1976,63,F,469569.65344517084
1976,63,M,382157.96781243035
1976,64,F,454845.33599667205
1976,64,M,372293.1684251489
1976,65,F,434351.2552736921
1976,65,M,359386.69052853476
1976,66,F,424766.5814917527
1976,66,M,348946.5333986467
1976,67,F,390923.12561000296
1976,67,M,324724.1683860071
1976,68,F,380275.39766369126
1976,68,M,313929.8943375243
1976,69,F,322185.2614695888
1976,69,M,266649.8195298312
1976,70,F,326726.1549608773
1976,70,M,264552.4557242063
1976,71,F,303686.36083310423
1976,71,M,247748.76085783937
1976,72,F,300757.58848752483
1976,72,M,241527.30395883566
1976,73,F,286853.7550711806
1976,73,M,225857.76639172932
1976,74,F,260104.8828760646
1976,74,M,201922.5762951343
1976,75,F,239048.2958621689
1976,75,M,180914.74925681937
1976,76,F,209303.9433789568
1976,76,M,156647.75529517088
1976,77,F,204901.7918270183
1976,77,M,147059.2444578879
1976,78,F,181473.24226030984
1976,78,M,126579.48984729544
1976,79,F,164735.47130425394
1976,79,M,110499.25551145957
1976,80,F,143609.48546351804
1976,80,M,94466.37216069711
1976,81,F,120312.52564155415
1976,81,M,76415.41118081626
1976,82,F,104457.18928835561
1976,82,M,63325.64424293877
1976,83,F,89731.16260399645
1976,83,M,52635.188430024056
1976,84,F,71894.12552306928
1976,84,M,40026.26593329358
1976,85,F,65197.8526006866
1976,85,M,34770.504424217
1976,86,F,55304.60786232294
1976,86,M,27922.565628929446
1976,87,F,41912.52697807209
1976,87,M,20319.210815280887
1976,88,F,33006.42594930117
1976,88,M,14656.603724461806
1976,89,F,22813.216215577348
1976,89,M,9692.764164520207
1976,90,F,18763.835524306578
1976,90,M,7554.687138719085
1976,91,F,14296.83014052788
1976,91,M,5503.270071742467
1976,92,F,10444.14395599409
1976,92,M,3778.178462652034
1976,93,F,7299.033556280336
1976,93,M,2559.264254105894
1976,94,F,5203.049504353507
1976,94,M,1771.1172691163006
1976,95,F,2967.4379842472695
1976,95,M,853.7262830778053
1976,96,F,1971.518557775652
1976,96,M,609.2345856653044
1976,97,F,1277.8949818899002
1976,97,M,339.4994431085789
1976,98,F,784.4517117926755
1976,98,M,192.89904121114262
1976,99,F,500.4087364214479
1976,99,M,106.96700275552404
1976,100,F,526.82732365938
1976,100,M,114.01663072046733
1977,0,F,875864.1148739822
1977,0,M,921630.2279087239
1977,1,F,923223.5233957295
1977,1,M,974036.4536838675
1977,2,F,955535.6361191153
1977,2,M,1003298.7148119417
1977,3,F,948852.8883246353
1977,3,M,999716.4816776721
1977,4,F,973254.5834767515
1977,4,M,1025049.6776041919
1977,5,F,952884.6467040693
1977,5,M,1005727.0061274777
1977,6,F,971322.5651326666
1977,6,M,1024541.1782381701
1977,7,F,965393.9585898719
1977,7,M,1015436.6621394827
1977,8,F,957247.9635256263
1977,8,M,1007791.6307280181
1977,9,F,804261.2878107525
1977,9,M,844665.349469425
1977,10,F,906219.3054147887
1977,10,M,953933.9183785853
1977,11,F,853233.7433415902
1977,11,M,897065.9265360171
1977,12,F,832251.0884455788
1977,12,M,874591.9720512277
1977,13,F,822877.2300423968
1977,13,M,863803.6384706952
1977,14,F,722139.04717979
1977,14,M,757084.105231995
1977,15,F,811287.3530846803
1977,15,M,848797.831674916
1977,16,F,802378.2345175903
1977,16,M,838292.7764455529
1977,17,F,775526.9579107328
1977,17,M,806559.672683038
1977,18,F,743532.6436450471
1977,18,M,768855.5270602636
1977,19,F,776506.4485683748
1977,19,M,799189.2249114104
1977,20,F,774396.9363777165
1977,20,M,797343.4190812549
1977,21,F,776532.8133628631
1977,21,M,794547.7444082759
1977,22,F,811899.025868002
1977,22,M,823322.5561153624
1977,23,F,849457.2837963557
1977,23,M,858359.0705311154
1977,24,F,954675.2266985417
1977,24,M,963304.5037926607
1977,25,F,1026730.4798763399
1977,25,M,1039021.4882333811
1977,26,F,1082213.8719257591
1977,26,M,1094342.314179166
1977,27,F,1113801.3934697579
1977,27,M,1127207.859765044
1977,28,F,1100226.1166723855
1977,28,M,1116241.469347704
1977,29,F,831279.2186105183
1977,29,M,842985.959325348
1977,30,F,919912.0087549549
1977,30,M,925487.6340581529
1977,31,F,1108041.0178966518
1977,31,M,1113489.6143359055
1977,32,F,1075945.5083769509
1977,32,M,1083429.6658480421
1977,33,F,1060435.8356602965
1977,33,M,1072112.26040683
1977,34,F,840931.3256988392
1977,34,M,845219.8987496417
1977,35,F,813854.6151482468
1977,35,M,811285.9709579397
1977,36,F,812293.439852726
1977,36,M,809494.5207768959
1977,37,F,845219.6767551997
1977,37,M,839211.0452909264
1977,38,F,887292.9158455908
1977,38,M,884890.3842942743
1977,39,F,934572.8081795366
1977,39,M,937157.50016701
1977,40,F,880060.0922718985
1977,40,M,880514.1508847352
1977,41,F,790561.1831644261
1977,41,M,791953.0257745598
1977,42,F,833509.1501934928
1977,42,M,831607.9089911854
1977,43,F,831130.9958993216
1977,43,M,835819.1046005655
1977,44,F,815471.0995485956
1977,44,M,820417.6837683362
1977,45,F,794694.3277042881
1977,45,M,799103.3882114678
1977,46,F,790726.8898706681
1977,46,M,793801.1492422988
1977,47,F,777715.839771567
1977,47,M,785017.2870472169
1977,48,F,760013.4054608443
1977,48,M,763549.6937380495
1977,49,F,756351.0187791236
1977,49,M,746672.4045169643
1977,50,F,718580.4212021867
1977,50,M,693215.1178219814
1977,51,F,692721.8224974116
1977,51,M,641939.4022672959
1977,52,F,673829.7317647093
1977,52,M,584891.2104525962
1977,53,F,656711.1581025275
1977,53,M,550674.7281954484
1977,54,F,630237.5293306072
1977,54,M,521458.10094583686
1977,55,F,641396.064948406
1977,55,M,521769.93517920584
1977,56,F,538234.0848478851
1977,56,M,434725.31534816726
1977,57,F,541771.852987682
1977,57,M,415574.623368243
1977,58,F,531733.71708421
1977,58,M,404465.9942741326
1977,59,F,525596.169439626
1977,59,M,400333.4363123371
1977,60,F,525271.1054959705
1977,60,M,408434.0097439046
1977,61,F,477634.5474195581
1977,61,M,382104.08552941855
1977,62,F,472948.98961443093
1977,62,M,383587.46116990776
1977,63,F,471456.5468903419
1977,63,M,382576.9996248607
1977,64,F,464774.8319933442
1977,64,M,379531.76885029784
1977,65,F,440183.83854738413
1977,65,M,363308.73305706965
1977,66,F,440987.5309835054
1977,66,M,359165.13079729344
1977,67,F,407257.2352200061
1977,67,M,332828.2727720143
1977,68,F,396186.8673273828
1977,68,M,321299.4846750487
1977,69,F,344038.7629391776
1977,69,M,278626.9350596624
1977,70,F,344652.4139217547
1977,70,M,275289.84744841256
1977,71,F,319915.00166620855
1977,71,M,256860.22571567885
1977,72,F,309273.3689750497
1977,72,M,247235.83991767143
1977,73,F,295488.08614236134
1977,73,M,232334.69278345868
1977,74,F,259286.3657521293
1977,74,M,202013.2805902686
1977,75,F,244699.35172433787
1977,75,M,184840.7385136388
1977,76,F,216913.80675791367
1977,76,M,162435.55059034177
1977,77,F,215054.99165403665
1977,77,M,154341.95291577576
1977,78,F,192410.3165206198
1977,78,M,134024.25169459096
1977,79,F,176787.23860850788
1977,79,M,118639.6550229192
1977,80,F,152381.7549270361
1977,80,M,100259.04832139424
1977,81,F,126807.31528310827
1977,81,M,80641.20636163253
1977,82,F,111692.72257671122
1977,82,M,67842.60048587756
1977,83,F,94814.28520799291
1977,83,M,55982.464860048116
1977,84,F,76973.28304613856
1977,84,M,43068.427866587175
1977,85,F,68424.24920137323
1977,85,M,36946.57684843399
1977,86,F,57286.647724645896
1977,86,M,29336.7712578589
1977,87,F,43713.84595614419
1977,87,M,21412.213630561782
1977,88,F,34920.77989860235
1977,88,M,15786.311448923612
1977,89,F,24305.8724311547
1977,89,M,10518.600329040417
1977,90,F,20292.823048613165
1977,90,M,8312.078277438171
1977,91,F,15675.252281055768
1977,91,M,6032.956143484934
1977,92,F,11156.967911988182
1977,92,M,4130.660925304067
1977,93,F,7736.259112560673
1977,93,M,2704.8565082117893
1977,94,F,5257.715008707014
1977,94,M,1790.394538232601
1977,95,F,3175.9799684945388
1977,95,M,925.900566155611
1977,96,F,2092.197115551304
1977,96,M,663.7411713306088
1977,97,F,1382.6859637798009
1977,97,M,362.7988862171578
1977,98,F,829.9834235853511
1977,98,M,215.1500824222852
1977,99,F,545.313472842896
1977,99,M,119.39800551104808
1977,100,F,590.15864731876
1977,100,M,123.30526144093469
1978,0,F,839301.5375924776
1978,0,M,883695.540885905
1978,1,F,878243.868244662
1978,1,M,926761.8251048346
1978,2,F,914313.6411488944
1978,2,M,960302.7655149275
1978,3,F,918896.3504057942
1978,3,M,967794.8280970904
1978,4,F,955494.2073459396
1978,4,M,1006394.26700524
1978,5,F,956857.9783800871
1978,5,M,1008877.2396593475
1978,6,F,990412.7444158335
1978,6,M,1044531.4947977129
1978,7,F,992722.0082373401
1978,7,M,1042979.7536743535
1978,8,F,976444.1084070334
1978,8,M,1028659.608410023
1978,9,F,866822.1657634409
1978,9,M,910960.3608367816
1978,10,F,916555.443768486
1978,10,M,966532.1459732318
1978,11,F,873283.9791769878
1978,11,M,919248.9041700216
1978,12,F,850938.2305569737
1978,12,M,895494.6930640348
1978,13,F,848793.5075529963
1978,13,M,891794.2340883692
1978,14,F,701251.9789747376
1978,14,M,735266.4095399936
1978,15,F,833311.2233558506
1978,15,M,872584.033593645
1978,16,F,806068.7331469881
1978,16,M,843378.9765569414
1978,17,F,781054.8213884161
1978,17,M,813613.0148537979
1978,18,F,749516.106556309
1978,18,M,776580.1228253295
1978,19,F,777592.6007104686
1978,19,M,802239.0051392631
1978,20,F,765052.5744721459
1978,20,M,788302.8098515687
1978,21,F,774941.232703579
1978,21,M,794042.126510345
1978,22,F,790547.4323350025
1978,22,M,802747.901144203
1978,23,F,808169.5547454447
1978,23,M,817857.0561638944
1978,24,F,897304.4093731774
1978,24,M,906016.957740826
1978,25,F,958942.339845425
1978,25,M,972137.8922917267
1978,26,F,990975.2559071995
1978,26,M,1002576.2127239577
1978,27,F,1039047.1698371975
1978,27,M,1050478.5387063052
1978,28,F,1054413.971840482
1978,28,M,1067413.1386846304
1978,29,F,907070.179263148
1978,29,M,919018.4091566853
1978,30,F,997084.4229436938
1978,30,M,1005404.5425726913
1978,31,F,1166845.8683708154
1978,31,M,1176164.1219198823
1978,32,F,1139781.017471189
1978,32,M,1151123.780310053
1978,33,F,1101894.3245753709
1978,33,M,1117748.0775085378
1978,34,F,776955.747123549
1978,34,M,782627.1674370524
1978,35,F,783319.3089353086
1978,35,M,780334.103697425
1978,36,F,851458.3058159077
1978,36,M,847320.51097112
1978,37,F,863123.7599439998
1978,37,M,856709.656613658
1978,38,F,907187.4028069885
1978,38,M,904389.0063678431
1978,39,F,959562.3462244207
1978,39,M,960599.3292087626
1978,40,F,888664.5253398734
1978,40,M,887658.5646059193
1978,41,F,775535.712955533
1978,41,M,775731.0122181999
1978,42,F,830993.031741866
1978,42,M,827067.866238982
1978,43,F,838205.3848741521
1978,43,M,839913.5707507072
1978,44,F,825631.1084357448
1978,44,M,829203.1967104204
1978,45,F,808486.7696303603
1978,45,M,810728.1972643349
1978,46,F,802314.2403383352
1978,46,M,803656.4405528737
1978,47,F,795240.6417144588
1978,47,M,799668.784809021
1978,48,F,776499.4228260556
1978,48,M,780740.9691725619
1978,49,F,770061.8594739048
1978,49,M,763726.3236462056
1978,50,F,731946.0505027337
1978,50,M,715081.671277477
1978,51,F,711536.3681217647
1978,51,M,675702.7208341201
1978,52,F,692629.3527058868
1978,52,M,630921.1390657453
1978,53,F,678747.1336281595
1978,53,M,599805.7082443106
1978,54,F,654488.109663259
1978,54,M,571382.2981822963
1978,55,F,654768.3791855074
1978,55,M,553836.0409740075
1978,56,F,570297.6960598564
1978,56,M,469309.0941852092
1978,57,F,567397.1522346027
1978,57,M,430483.72321030387
1978,58,F,552935.7123552626
1978,58,M,410463.4308426658
1978,59,F,538470.5697995326
1978,59,M,397644.4673904214
1978,60,F,548397.6438699631
1978,60,M,415169.5061798809
1978,61,F,470778.56427444774
1978,61,M,370296.02091177326
1978,62,F,473144.58101803885
1978,62,M,379618.5524623848
1978,63,F,472609.91361292754
1978,63,M,381740.34753107594
1978,64,F,472008.35999168037
1978,64,M,383832.0850628724
1978,65,F,445488.4941842303
1978,65,M,365810.0303213371
1978,66,F,453941.18972938193
1978,66,M,366719.76149661693
1978,67,F,422868.9820250077
1978,67,M,340187.39296501793
1978,68,F,411580.1381592286
1978,68,M,328259.427843811
1978,69,F,368183.7336739721
1978,69,M,292364.94082457805
1978,70,F,363276.79540219344
1978,70,M,286592.61131051584
1978,71,F,337330.6620827607
1978,71,M,266579.7101445986
1978,72,F,318359.95521881216
1978,72,M,252908.82389708937
1978,73,F,304294.63967795175
1978,73,M,238469.0359793234
1978,74,F,258704.40719016164
1978,74,M,201792.09673783582
1978,75,F,250913.8596554224
1978,75,M,188854.45314204856
1978,76,F,225204.69844739212
1978,76,M,168379.46823792727
1978,77,F,224887.49556754585
1978,77,M,161308.03914471978
1978,78,F,203542.9696507748
1978,78,M,141579.06861823873
1978,79,F,188010.7702606349
1978,79,M,126300.02677864903
1978,80,F,161329.08165879516
1978,80,M,106056.9384017428
1978,81,F,133920.64210388536
1978,81,M,85231.99595204068
1978,82,F,119690.36122088906
1978,82,M,72838.03460734696
1978,83,F,100588.62650999115
1978,83,M,59639.04707506017
1978,84,F,82847.67780767322
1978,84,M,46491.556833233975
1978,85,F,72002.01950171654
1978,85,M,39274.097060542495
1978,86,F,59368.88365580737
1978,86,M,30790.094072323634
1978,87,F,45845.10144518025
1978,87,M,22637.911038202234
1978,88,F,37047.92087325295
1978,88,M,17038.117311154518
1978,89,F,26098.62053894338
1978,89,M,11492.854411300523
1978,90,F,22002.79281076646
1978,90,M,9170.725846797717
1978,91,F,17195.459351319714
1978,91,M,6639.507179356167
1978,92,F,11952.11988998523
1978,92,M,4528.8541566300855
1978,93,F,8248.467890700844
1978,93,M,2886.416635264737
1978,94,F,5362.4557608837695
1978,94,M,1832.113172790752
1978,95,F,3413.502960618174
1978,95,M,1016.3117076945141
1978,96,F,2241.01639443913
1978,96,M,727.6304641632612
1978,97,F,1500.8294547247517
1978,97,M,394.9486077714473
1978,98,F,882.8892794816892
1978,98,M,239.55160302785657
1978,99,F,588.0138410536199
1978,99,M,133.14550688881013
1978,100,F,658.57630914845
1978,100,M,135.58557680116843
1979,0,F,803517.9068739819
1979,0,M,846441.0359087238
1979,1,F,833852.8753957296
1979,1,M,879882.9976838676
1979,2,F,871218.1641191154
1979,2,M,915248.2108119419
1979,3,F,885700.6083246353
1979,3,M,932323.6496776722
1979,4,F,928096.0874767517
1979,4,M,977475.0376041919
1979,5,F,953230.4067040695
1979,5,M,1003975.1821274778
1979,6,F,998290.3491326666
1979,6,M,1052635.8742381702
1979,7,F,1009209.6385898719
1979,7,M,1059135.0301394826
1979,8,F,987048.6355256265
1979,8,M,1040242.5907280182
1979,9,F,923917.0958107526
1979,9,M,971478.5814694252
1979,10,F,925669.1214147886
1979,10,M,977391.1823785853
1979,11,F,895833.3433415901
1979,11,M,943819.0545360171
1979,12,F,873408.0484455789
1979,12,M,919919.6760512277
1979,13,F,876132.1900423968
1979,13,M,921188.6864706952
1979,14,F,693050.6071797898
1979,14,M,726750.0092319947
1979,15,F,855812.7290846803
1979,15,M,897032.8236749158
1979,16,F,812044.5545175903
1979,16,M,850785.9844455529
1979,17,F,789999.1899107327
1979,17,M,824106.3046830381
1979,18,F,762206.179645047
1979,18,M,791007.4790602635
1979,19,F,777835.7685683744
1979,19,M,803921.4569114103
1979,20,F,766175.6083777165
1979,20,M,789599.0670812548
1979,21,F,781820.1013628631
1979,21,M,801849.072408276
1979,22,F,778134.025868002
1979,22,M,791220.3641153623
1979,23,F,774484.8837963557
1979,23,M,785041.8945311154
1979,24,F,838712.9946985418
1979,24,M,847793.6077926606
1979,25,F,887094.5998763398
1979,25,M,900899.464233381
1979,26,F,901119.3599257594
1979,26,M,911880.274179166
1979,27,F,960394.097469758
1979,27,M,969661.0117650441
1979,28,F,1000956.8846723853
1979,28,M,1010899.8053477041
1979,29,F,972231.4266105182
1979,29,M,984119.239325348
1979,30,F,1059550.024754955
1979,30,M,1070527.034058153
1979,31,F,1201696.945896652
1979,31,M,1214479.0863359058
1979,32,F,1184684.4843769511
1979,32,M,1199156.929848042
1979,33,F,1131691.2756602967
1979,33,M,1150760.39640683
1979,34,F,731068.8456988392
1979,34,M,738179.0907496418
1979,35,F,770096.1351482468
1979,35,M,767297.8909579397
1979,36,F,902209.247852726
1979,36,M,897589.6007768959
1979,37,F,893481.8287551998
1979,37,M,887613.6452909263
1979,38,F,933556.4598455905
1979,38,M,931545.3522942744
1979,39,F,967755.8561795366
1979,39,M,967734.97216701
1979,40,F,887344.9722718985
1979,40,M,885045.3188847353
1979,41,F,765072.6951644262
1979,41,M,763983.6657745598
1979,42,F,827747.9421934927
1979,42,M,822114.3489911853
1979,43,F,845285.7158993217
1979,43,M,844058.0246005657
1979,44,F,840816.8115485957
1979,44,M,842540.1397683362
1979,45,F,823151.807704288
1979,45,M,822485.0042114677
1979,46,F,808206.993870668
1979,46,M,806555.2212422988
1979,47,F,809550.895771567
1979,47,M,808602.6550472167
1979,48,F,791098.2934608442
1979,48,M,793005.2297380492
1979,49,F,781199.8667791237
1979,49,M,775589.8285169642
1979,50,F,745266.4532021869
1979,50,M,734232.1498219814
1979,51,F,728902.3424974116
1979,51,M,706278.826267296
1979,52,F,710847.7157647095
1979,52,M,674784.7784525962
1979,53,F,699797.8061025274
1979,53,M,647474.9921954484
1979,54,F,678485.9933306071
1979,54,M,620790.196945837
1979,55,F,666969.7289484058
1979,55,M,586200.8311792059
1979,56,F,603286.004847885
1979,56,M,507672.9153481673
1979,57,F,593732.3009876821
1979,57,M,451986.615368243
1979,58,F,575868.40508421
1979,58,M,424039.5782741326
1979,59,F,553781.1134396261
1979,59,M,402981.7323123371
1979,60,F,571417.7214959704
1979,60,M,426202.40174390463
1979,61,F,468584.58741955814
1979,61,M,363821.6375294185
1979,62,F,476126.1816144309
1979,62,M,376686.0291699078
1979,63,F,475490.98689034197
1979,63,M,380151.2636248607
1979,64,F,478194.7919933442
1979,64,M,384962.4008502979
1979,65,F,452627.9665473842
1979,65,M,367593.4850570696
1979,66,F,462423.89898350544
1979,66,M,370214.39479729347
1979,67,F,436102.0192200061
1979,67,M,345914.60877201427
1979,68,F,425029.9393273828
1979,68,M,334328.38067504874
1979,69,F,391825.40293917764
1979,69,M,306389.43105966237
1979,70,F,380669.3179217547
1979,70,M,297392.1834484126
1979,71,F,355458.0816662085
1979,71,M,276936.5297156789
1979,72,F,328801.9609750497
1979,72,M,258980.47191767144
1979,73,F,314329.06214236136
1979,73,M,244676.0527834587
1979,74,F,261080.96575212924
1979,74,M,202855.0085902686
1979,75,F,259002.51172433788
